30980238	/m/063kdqy	Mississippi Damned	2009		120.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hn10": "LGBT", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/01lrrt": "Melodrama"}
31583065	/m/0glsg7k	Lucky Trouble	2011		100.0	{}	{}	{"/m/01z02hx": "Sports", "/m/05p553": "Comedy film", "/m/02l7c8": "Romance Film"}
4652449	/m/0cfkvd	Here Comes Peter Cottontail	1971		50.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3myq": "Children's/Family", "/m/06qln": "Stop motion", "/m/0hj3n6r": "Holiday Film", "/m/0hcr": "Animation", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/0hj3mtv": "Animated Musical", "/m/0hqxf": "Family Film"}
28751715	/m/0czcln6	From the waist on	2010			{}	{"/m/03rjj": "Italy"}	{"/m/05p553": "Comedy film"}
21242801	/m/05bzjwj	The Far Horizons	1955-08-07	1600000	107.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/02p0szs": "Historical fiction", "/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]", "/m/02l7c8": "Romance Film"}
3747529	/m/09yvbs	Jack Frost	1996		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0g092b": "Monster movie", "/m/06n90": "Science Fiction", "/m/0qdzd": "B-movie", "/m/01z4y": "Comedy", "/m/03npn": "Horror", "/m/01585b": "Slasher"}
35945026	/m/0jwy4_2	Kamen Rider Fourze the Movie: Everyone, Space Is Here!	2012-08-04		66.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/02kdv5l": "Action"}
694541	/m/033dpb	The Star	2002		97.0	{"/m/06b_j": "Russian Language", "/m/04306rv": "German Language"}	{"/m/06bnz": "Russia"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure", "/m/082gq": "War film"}
18983118	/m/04jdcsl	Good-Time Girl	1948		91.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation"}
8869124	/m/027mnq2	The Great K & A Train Robbery	1926		53.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/0vjs6": "Detective", "/m/028v3": "Detective fiction", "/m/01g6gs": "Black-and-white", "/m/0hfjk": "Western"}
32644388	/m/0h3mf0v	King of the Coral Sea	1954		85.0	{}	{"/m/0chghy": "Australia"}	{"/m/0lsxr": "Crime Fiction", "/m/03k9fj": "Adventure"}
23829273	/m/06_w90f	Due Date	2010-10-31	211780824	95.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/04228s": "Road movie", "/m/0556j8": "Buddy film", "/m/01z4y": "Comedy"}
11547647	/m/02rhpks	Genesis of Aquarion OVA	2007-09-15		120.0	{}	{}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
11790945	/m/02rshlm	The Night Train to Kathmandu	1988-06		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03k9fj": "Adventure", "/m/03btsm8": "Action/Adventure", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film", "/m/0hj3n26": "Family-Oriented Adventure"}
9140961	/m/027z4yf	Cattle Queen of Montana	1954		88.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western"}
26065869	/m/0b6ns3d	Girls' Dormitory	1936-08-08		66.0	{"/m/04306rv": "German Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
31644556	/m/091m5df	Television Spy	1939-10-20		58.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/0bkbm": "Spy"}
3649048	/m/09s5qm	The Last Hunt	1956-04-30	3360000	108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hfjk": "Western"}
35609537	/m/0b74l83	Hirokin	2011			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/0219x_": "Indie", "/m/03k9fj": "Adventure"}
26449936	/m/0bbxwc_	Blood Will Tell	2007-09-09		6.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film"}
20998524	/m/05b39x9	Expecting a Miracle				{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n84": "Inspirational Drama", "/m/0hj3nbk": "Marriage Drama", "/m/07s9rl0": "Drama"}
24496628	/m/080hlcz	Endangered Species	1982	1474249	97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction"}
22612034	/m/0gh8yrq	Shaadi	1962			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
22087976	/m/05n__ch	A Knight for a Day	1946-03-08		7.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
27281389	/m/0bwg6tc	The Hangman	2010-02-05		162.0	{"/m/03k50": "Hindi Language", "/m/02h40lc": "English Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
15033706	/m/03h5chf	Phoebe in Wonderland	2009-03-06		96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01hmnh": "Fantasy", "/m/0219x_": "Indie", "/m/0hj3mxx": "Childhood Drama"}
3231682	/m/0900j5	The Texas Chainsaw Massacre	2003-10-15	107071655	97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/0b7z1vt": "Road-Horror", "/m/0jdm8": "Remake", "/m/01q03": "Cult", "/m/02n4kr": "Mystery", "/m/01585b": "Slasher", "/m/02b5_l": "Teen"}
31306385	/m/0gj8t_b	Rock of Ages	2012-06-15	55518613	123.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
12439689	/m/02w5xn9	Invisible Target	2007-07-19		130.0	{"/m/03115z": "Mandarin Chinese", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong", "/m/0d05w3": "China"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
14680001	/m/03gsx1p	Ultraman Cosmos 2: The Blue Planet			75.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
35394284	/m/0j9mhjn	Imaginum	2005-08-19		82.0	{"/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/0hqxf": "Family Film", "/m/01hmnh": "Fantasy", "/m/0hcr": "Animation"}
934809	/m/03rf3z	Operation Petticoat	1959		124.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/01z4y": "Comedy", "/m/082gq": "War film"}
1721255	/m/05r1q4	Village of the Damned	1995-04-28	9417567	98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/06n90": "Science Fiction", "/m/03npn": "Horror"}
11450148	/m/02rd2vg	Crash Course	1988-01-17		96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy", "/m/02b5_l": "Teen", "/m/015w9s": "Television movie"}
2157292	/m/06r1z1	The Libertine	2004-09-16	10852064	113.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/017fp": "Biography", "/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece"}
26026273	/m/0b6hm2g	A Wicked Ghost III: The Possession	2002		87.0	{"/m/0459q4": "Standard Cantonese", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/03npn": "Horror", "/m/0gw5qqq": "Chinese Movies"}
30500916	/m/0dg6qph	Primary Suspect	2000		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action"}
9823573	/m/02pt8cw	Death Wish 4: The Crackdown	1987-11-06	6880310	99.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0cq22f9": "Action Thrillers", "/m/03btsm8": "Action/Adventure", "/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller", "/m/02kdv5l": "Action"}
19647434	/m/04n6wll	Welcome 2 Ibiza			95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/05p553": "Comedy film"}
2409558	/m/07b2nn	The Twelve Tasks of Asterix	1976		82.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France"}	{"/m/0hcr": "Animation"}
32656348	/m/0bx9vr_	It Isn't Done	1937		90.0	{}	{"/m/0chghy": "Australia"}	{"/m/01z4y": "Comedy"}
3170133	/m/08wvf1	Solomon & Gaenor	1999-04-30	165485	104.0	{"/m/083tk": "Welsh Language", "/m/0880p": "Yiddish Language", "/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece"}
22937227	/m/0640y35	Alvin and the Chipmunks: The Squeakquel	2009-12-11	443140005	88.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01zhp": "Computer Animation", "/m/0bj8m2": "Children's", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy", "/m/04rlf": "Music", "/m/0hqxf": "Family Film"}
11944726	/m/02rz1h5	Most Wanted	1997-10-10	11838218	99.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action"}
2650227	/m/07vc1p	Their Eyes Were Watching God	2005-03-16		113.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/015w9s": "Television movie", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
2312056	/m/072zl1	Pride & Prejudice	2005-09-16	121147947	129.0	{"/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/07ssc": "United Kingdom"}	{"/m/04xvh5": "Costume drama", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
3951250	/m/0b88y9	Motor Mania	1950			{"/m/02h40lc": "English Language"}	{}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/0hcr": "Animation"}
20311234	/m/04zwt0k	For Better or For Worse	1993		57.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n07": "Culture & Society", "/m/017fp": "Biography", "/m/0hj3n21": "Family & Personal Relationships", "/m/0jtdp": "Documentary"}
4003719	/m/0bc17p	Toys in the Attic	1963-07-31		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama"}
4471177	/m/0gksvl3	Deaf Sam-Ryong	1929-01-19		86.0	{"/m/06ppq": "Silent film", "/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
5243205	/m/0d9n3h	Kismet	1943		143.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
11932765	/m/02rylzd	The Courtship of Eddie's Father	1963-03-06		117.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/0hqxf": "Family Film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
10873994	/m/02qsqj8	Mano Po III: My Love	2004		119.0	{"/m/07qv_": "Tagalog language", "/m/01jb8r": "Filipino language", "/m/01c44b": "Min Nan", "/m/0653m": "Standard Mandarin"}	{"/m/05v8c": "Philippines"}	{"/m/07s9rl0": "Drama", "/m/0gxblw4": "Filipino Movies", "/m/03q4nz": "World cinema"}
32644359	/m/0h3s4qx	The Sword With No Name	2009-09-24	10499992	124.0	{}	{"/m/06qd3": "South Korea"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
14922808	/m/03h1q_y	Appointment with Danger	1951	1450000	89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/028v3": "Detective fiction", "/m/0vjs6": "Detective", "/m/0hj3n01": "Crime Drama", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller", "/m/02xh1": "Film noir"}
14812319	/m/03gyrqw	Good Dick	2008	39924	86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0vgkd": "Black comedy", "/m/02l7c8": "Romance Film", "/m/0219x_": "Indie", "/m/01z4y": "Comedy"}
1688975	/m/05nkzg	Sade	2000-08-23		100.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/0hj3mws": "Biopic [feature]"}
2711663	/m/07zjc2	Satan Met a Lady	1936-07-22		74.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/028v3": "Detective fiction", "/m/0vjs6": "Detective", "/m/01g6gs": "Black-and-white", "/m/02n4kr": "Mystery", "/m/087lqx": "Pre-Code", "/m/01z4y": "Comedy"}
1662366	/m/05llrd	The Long Night	1947-05-28		101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama", "/m/02xh1": "Film noir", "/m/01g6gs": "Black-and-white"}
3267654	/m/092bnx	Sökarna	1993-03-26		108.0	{"/m/06mp7": "Swedish Language"}	{}	{"/m/0lsxr": "Crime Fiction"}
26293568	/m/0b77x5k	College Confidential	1960-08-20		91.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
32357827	/m/0gyvhdw	Arrow: The Ultimate Weapon	2011-10-07		128.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/02kdv5l": "Action", "/m/02p0szs": "Historical fiction"}
16983442	/m/0414gmx	Where's Marlowe?	1999		99.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/0l4h_": "Mockumentary", "/m/01z4y": "Comedy", "/m/02wtdps": "Crime Thriller"}
28736103	/m/0czb18z	The Story of Osaka Castle			95.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
23398349	/m/06w7zz7	Sankat City	2009-07-10		120.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/01z4y": "Comedy", "/m/03q4nz": "World cinema"}
16358705	/m/03whqw5	Bye Bye Birdie	1963-04-04		120.0	{"/m/06b_j": "Russian Language", "/m/02h40lc": "English Language", "/m/012w70": "Cantonese"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0220p9g": "Musical comedy"}
12763158	/m/02x3s4_	Resistance	2003-06-12		91.0	{"/m/064_8sq": "French Language", "/m/04306rv": "German Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/059j2": "Netherlands"}	{"/m/082gq": "War film", "/m/06l3bl": "Epic", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
23913058	/m/076w_th	The Dirty Dozen: The Next Mission	1985-02-04		95.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language", "/m/04306rv": "German Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/082gq": "War film"}
19889791	/m/04q76xk	A Taste of Blood	1967		117.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01q03": "Cult", "/m/0qdzd": "B-movie", "/m/03npn": "Horror"}
28271896	/m/0cp0zcq	The Net	1953-11-05		86.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
5316735	/m/0df60x	Dr. Mabuse the Gambler	1922		130.0	{"/m/06ppq": "Silent film", "/m/04306rv": "German Language"}	{"/m/084n_": "Weimar Republic", "/m/0345h": "Germany"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/02n4kr": "Mystery"}
3326435	/m/095zlp	The Hours	2002-12-27	108846072	110.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/0hn10": "LGBT", "/m/04xvh5": "Costume drama", "/m/060__y": "Film adaptation", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/04tkhfk": "Gay Themed", "/m/0hj3n34": "Feminist Film"}
1280968	/m/04prxw	In My Father's Den	2004-10-07		126.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia", "/m/0ctw_b": "New Zealand", "/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/03q4nz": "World cinema", "/m/02h8pkk": "Family Drama", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation"}
2676861	/m/07x7l6	Kinky Boots	2005-10-07	9941428	107.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/03p5xs": "Comedy of manners", "/m/0556j8": "Buddy film", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
6941316	/m/0gy2ft	Sleeping Car to Trieste	1948		95.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02n4kr": "Mystery", "/m/02kdv5l": "Action", "/m/01g6gs": "Black-and-white", "/m/0bkbm": "Spy"}
21624213	/m/05mtn73	That Forward Center Dies at Dawn	1961-06-22		80.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
15826853	/m/03qcrjp	Banana Joe	1982-03-25		96.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy", "/m/082fr": "West Germany"}	{"/m/05p553": "Comedy film"}
2711674	/m/0410w7w	Show Boat	1936-05-14		113.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
16657224	/m/03yk4l1	The Big Sky	1952	1650000	140.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04228s": "Road movie", "/m/0hfjk": "Western", "/m/0hj3m_6": "Costume Adventure", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white"}
28293207	/m/0cp0zk7	Daybreak	1948		75.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02xh1": "Film noir"}
15442703	/m/03m9g_y	A Snake of June	2002		77.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/01jfsb": "Thriller", "/m/0hj3n16": "Erotic Drama", "/m/0gw5n2f": "Japanese Movies", "/m/02js9": "Erotica", "/m/03q4nz": "World cinema", "/m/02n4kr": "Mystery", "/m/0glj9q": "Erotic thriller", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
3027912	/m/08lkg6	Best Men	1997-10-17		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0hj3n0w": "Ensemble Film", "/m/0hj3m_x": "Crime Comedy", "/m/0lsxr": "Crime Fiction", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film"}
14199086	/m/03cxkd9	İş Bank commercial featuring Atatürk	2007-11-10		1.78333333333	{}	{}	{"/m/02hmvc": "Short Film"}
1001692	/m/03y72s	The Divorce of Lady X	1938		92.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/0hj3mz5": "Comedy of Errors", "/m/01z4y": "Comedy"}
22553222	/m/05zslzk	To SquarePants or Not to SquarePants			11.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
16983451	/m/0414gn7	Father Is a Bachelor	1950-02-22		83.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/04t36": "Musical", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white", "/m/0220p9g": "Musical comedy"}
3027915	/m/08lkh9	The Sponge Who Could Fly	2003-03-21		22.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
33730710	/m/0hhr509	The House in Nightmare Park	1973		100.0	{}	{}	{"/m/03npn": "Horror"}
2182247	/m/06t16k	Let Him Have It	1991-12-06		110.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/0hj3n01": "Crime Drama", "/m/01f9r0": "Docudrama", "/m/07s9rl0": "Drama", "/m/0hj3n9c": "Juvenile Delinquency Film", "/m/05bh16v": "Courtroom Drama"}
3676609	/m/09tx0s	Sesame Street Stays Up Late!				{}	{}	{"/m/0hqxf": "Family Film"}
452211	/m/02b7j8	M. Butterfly	1993-10-01	1498795	101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n16": "Erotic Drama", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/0bkbm": "Spy"}
32250995	/m/0crv310	When the Bough Breaks	1994-05-07		100.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02wtdps": "Crime Thriller", "/m/0fdjb": "Supernatural", "/m/02n4kr": "Mystery"}
26773412	/m/0bmcl5r	Nallavan				{"/m/0999q": "Malayalam Language"}	{}	{"/m/07s9rl0": "Drama"}
21962416	/m/05p5p8t	Messenger of Death	1988	3074681	91.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03btsm8": "Action/Adventure", "/m/0cq22f9": "Action Thrillers", "/m/02kdv5l": "Action", "/m/02n4kr": "Mystery"}
8125563	/m/026sj6d	Judgement Day	1999		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01drsx": "Disaster", "/m/03btsm8": "Action/Adventure", "/m/06n90": "Science Fiction", "/m/02kdv5l": "Action", "/m/01jfsb": "Thriller"}
5629983	/m/0dx641	The Advocate	1993		102.0	{"/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/02jx1": "England", "/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/04xvh5": "Costume drama", "/m/01t_vv": "Comedy-drama", "/m/0glj9q": "Erotic thriller", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/0c3351": "Suspense", "/m/02wtdps": "Crime Thriller", "/m/05bh16v": "Courtroom Drama"}
11449142	/m/02rd142	Mabel's Strange Predicament	1914-02-09		17.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
3613070	/m/09pyqc	The Man Who Would Be King	1975-12-17		129.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/04xvlr": "Period piece", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure", "/m/060__y": "Film adaptation"}
5630975	/m/0dx7y1	F/X2	1991-05-10	21082165	108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02kdv5l": "Action"}
9127971	/m/027yppr	Port of Call	1948		96.0	{"/m/06mp7": "Swedish Language", "/m/04306rv": "German Language"}	{"/m/0d0vqn": "Sweden"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/01g6gs": "Black-and-white"}
24856664	/m/09gmtmk	Kompull Boros Mok 2	1972			{}	{"/m/01xbgx": "Cambodia"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
6473465	/m/0g6mvb	The Wog Boy	2000	11449799	92.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/01z4y": "Comedy"}
23913031	/m/076yf1m	Nancy Drew... Reporter	1939-02-18		68.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
